2025-12-27T22:40:17.357384 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"593987119450947791","quoteToken":"J88eeV0p_kyCVNGMjab0FKqrgNDc6MnAu2OxbpTFoBAnU4J-TkyE4YuJIzGH4VOmb_iTX5o_XR8RnBy7nh2mXMsZGczl3GEy5S7sUOZYHHp5dFe5_mT7UAJyv54CNpvSRNdNNuPwWfg_1Spp_QY-YQ","markAsReadToken":"ZquhOv8w-J0vHy5phunW6R3ZGTAjXyJs-IfWr1ZhTVbqIiF5at3D0tX3GXL7Dion-4WOU-YX3o9Y_r2ZKzY_k7hPInR72kXbqpvfuaTnQ5xoiQe8c3A-kI5K0Z2Zs7qct0M4C4LnDKwPRORlzshbyqvbXyGiT9upWetSXL2MuALFUz-rFLi4-b-5OtF6zucMnFaff4SFeiXN1er6dKA3pg","contentProvider":{"type":"line"}},"webhookEventId":"01KDGZGF298YT57P72GPMW0CA4","deliveryContext":{"isRedelivery":false},"timestamp":1766875216869,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"ab9501524cf84d2d80bfd8a900b9f7ed","mode":"active"}]}
2025-12-28T02:40:52.533540 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594011337428828424","quoteToken":"EZ2c2wIm3gW6vSbgzOS4G0vhBpweaK7u3AoVK-IHHCavUdhkgf2BfoedZ-V3t9ywqj8GC-n2Iy_vzgZFi8qLXkJT6_ZlsZPnOiiJKFvPXOwdj071KtAMtSj-yeliXWLV4nRVIIrpnhI8fUvY-OGKdw","markAsReadToken":"OqVt_nxgzGMwWyFQI7yuObq09fHp4uEzKQFPhqm1DqqwJvIiPjxDR8NJZdSicIkqLwqk95sWbuSjwf7udjGLeC-4M7OK4EMEQ995H7vExXV3_l86hZEZvW258kDKjwnFqGWKX7ALhgY2sqQHwV3tRMlhIMEv0yT3m5iB1YuZlO0PSl-TGXjU333myr-nWQMowJ5cTvQsb2TqtKgeL7Neiw","text":"AI モード\nすべて\n完全一致\n商品\n見た目で一致\nこの画像について\n検索ツール\nAI による概要\n\n\n\n+1\nマキタの急速充電器「DC18RC」と互換バッテリー「BL1860」です。﻿\nモデル名: DC18RC（充電器）、BL1860（バッテリー）\n対応電圧: 7.2V～18V（充電器）、18V（バッテリー）\nバッテリー容量: 6.0Ah、108Wh\n電源: AC100V\n質量: 約0.83kg（充電器単体）\nマキタ（makita） DC18RC 急速 充電器 純正 7.2v-18v バッテリー ...\nカテゴリ：充電池、電池充電器 * マキタ BL1815N バッテリー 18V 純正 1.5Ah 軽量 リチウムイオン 8,980円 * マキタ DC18RC 急速 充電器 MAK...\n\nYahoo!ショッピング\n\n18V/14.4V充電器 | 株式会社マキタ\n18V/14.4V充電器 * バッテリ、充電器 * JPADC18RC 取扱説明書 * JPADC18RF 取扱説明書 * JPADC18SD 取扱説明書 * JPADC18SE...\n\n株式会社マキタ\n\nマキタの充電器 DC18RCとDC18RFの違いについて詳しく解説！\n2023/04/13 — ③充電対応バッテリーの違い DC18RCとDC18RFでは出力電圧に差があり、充電対応バッテリに違いがあります。 ・DC18RFの出力電力は14.4-18V。 ...\n\nリツール\n\nマキタ 充電器｜DC18RC｜[通販]ケーズデンキ\n\nケーズデンキ\n\nAI モードでさらに詳しく\nAI の回答には間違いが含まれている場合があります。 詳細\n画像で一致\n\n\nMercari\nマキタ DC18RC 充電器 - メルカリ\n関連性の高い検索\n\n\nYahoo! JAPAN\nmakita マキタ DC18RC 急速充電器 バッテリー充電器｜Yahoo ...\n\n\nbigskynation.com\nマキタ makita 充電式インパクトドライバ 黒 TD138DRFXB\n4.5(38)\n\n\nyoshi-jo.com\n限定色 TD160DTXAB マキタインパクトドライバー 14.4V5.0Ah ...\n4.8(539)\n\n\ngaines-kg.jp\nベストセラー家電・スマホ・カメラ - 【純正】マキタ 急速充電器 ...\n3.4(105)\n\n￥4,290*\n\nセカンドストリート\nmakita(マキタ) / 充電器 DC18RC (JPADC 18RC)7.2~18V | 中古品の ...\n在庫なし\n\n\nlacusccares.org\n◎マキタ 充電器 DC18RC 動作確認済み マキタ 充電器DC18RC 充電 ...\n\n\nYahoo! JAPAN\nマキタ 純正 リチウムイオンバッテリー BL1430B 充電器セット ...\n\n\nAmazon.jp\nAmazon.co.jp: マキタ 急速充電器14.4～18V DC18RF : DIY・工具 ...\n4.1(371)\n\n\nfuke-kaori.com\n☆マキタ(makita) 充電式アングルインパクトドライバ TL061DRF ...\n4.7(809)\n\n\nmicheleisenlohr.com\nコジロウ様専用 マキタ純正 充電器 DC18RC 中古美品 Yahoo ...\n4.3(258)\n\n\nbroadskynetworks.net\nマキタ リチウムイオンバッテリー BL1860B 急速充電器 DC18RF ...\n\n\n株式会社マキタ\nLi-ion 18V シリーズ | 株式会社マキタ\n\n\nnewenergynexus.ventures\nマキタ充電器、モデル不明\n5.0(259)\n\n\nkunihamonet.com\nマキタ 充電器 DC18RC JPADC18RC 7.2〜18V - 工具通販 ...\n\n\nbenficasaude.com.br\n純正品 マキタ DC18RC 7.2-18V 動作確認済み makita(マキタ) 7.2v ...\n4.0(622)\n\n￥9,680*\n\nmakitashop.jp\nマキタ 充電器DC18RC 充電完了メロディ付 送料無料 - マキタ ...\n在庫あり\n\n\nbppob.pl\nmakita マキタ 急速充電器 DC 18RC マキタ 急速充電器 DC-18RC 2 ...\n5.0(450)\n\n\n楽天市場\n楽天市場】＼楽天ランキング入賞／ マキタ(makita) DC18RC 急速 ...\n5.0\n\n\nアクトツールオンラインショップ\n☆マキタ(makita) コードレスインパクトドライバー TD172DRGX ...\n\n\nrkspice.com\nマキタ充電器中古 マキタ DC18RC 充電器 新品 マキタ 充電器 ...\n5.0(908)\n\n\nsaltwatercycle.com\n値下げしました❗️マキタの掃除機 CL182FD 充電器と紙パックと ...\n4.2(3,490)\n\n\nwin-syarousi.com\nマキタ 充電器 DC18RC マキタ 18V 充電器 Makita 18V専用充電器 ...\n4.5(994)\n\n\nharabagroup.com\nマキタ DC18RC 充電器 バッテリ BL1815 2点 3点セット\n4.3(12)\n\n\nYouTube\n充電器マキタ急速DC18RC使い方/18VリチウムイオンバッテリBL1840 ...\n\n\nsuitenovias.com\nMakita DC18RC 急速充電器 7.2-18V 中古・完動品】MAKITA マキタ ...\n4.1(311)\n\n\nlacusccares.org\nマキタ純正 急速充電器 DC18RC マキタの充電器 DC18RCとDC18RFの ...\n4.8(994)\n\n\nafcoree.co.kr\nmakita（マキタ） 7.2-18V用 充電器 DC18RC 新品未使用 makita ...\n5.0(595)\n\n\nhamkasb.uz\nMakita マキタ 充電式草刈機 MUR182UD バッテリー・充電器付き\n4.6(1,172)\n\n\n株式会社財商\nマキタLi-ionバッテリ充電器/DC18RC | 株式会社財商\n\n\ndropindoorsopela.com\nMakita 18V 5.0Ah バッテリーと充電器 DC18RC\n4.3(7,008)\n\n\nabotamiami.com\n○makita/マキタ 充電式4モードインパクトドライバ TP141DRGX 18V ...\n4.8(6,754)\n\n\npbgastronomica.com\nMakita インパクトドライバー 14.4V 3.0Ah TD133D\n4.3(633)\n\n\nSalesforce\n充電器DC18RC、DC18RFで充電すると充電不可のライトが点灯するの ...\n\n\nazeezfoundation.com\nマキタ コードレス掃除機 CL182 紙パック式 ハイパワー 18V充電器付\n4.9(1,169)\n\n\npendragonpress.com\n新品】Makitaマキタ DC18RC 急速充電器 本体のみ makita (マキタ ...\n\n\nacroma.org\nMakita DC18RC 充電器 18V 3.0Ah マキタ マキタ(makita) DC18RC ...\n4.8(724)\n\n￥3,301*\n\ntool off\nマキタ makita 急速充電器 DC18RCの中古 中古C傷汚れあり ...\n在庫あり\n\n\ngeoffnussmd.com\nマキタ 急速充電器 DC18RC 7.2〜18v 急速充電器 7.2-18V DC18RC ...\n4.8(338)\n\n\nSERV-IN.FR\n純正】マキタ 急速充電器 バッテリー 18v Makita 掃除機...\n3.9(266)\n\n\nYouTube\nマキタ 急速充電器 使い方 動作音 【DC18RC】 - YouTube\n\n\ncartorionovafriburgo.com.br\nマキタ DC18RD 急速充電器 7.2-18V用 Makita 18V 2口急速充電器 ...\n4.7(625)\n\n\nMercari\nマキタ DC18RC 充電器 動作品 中古 - メルカリ\n\n\n楽天市場\n楽天市場】マキタ電動工具 充電器 スライド式バッテリー専用 ...\n\n\nelks484.com\nマキタ DC18RC 急速充電器 7.2-18V Makita DC18RC 急速充電器 7.2 ...\n\n\n株式会社マキタ\n18V | 株式会社マキタ\n\n\nDINOS\nマキタ 業務用コードレス ハイパワークリーナー特別セット 通販 ...\n4.0(20)\n\n\nmakitashop.jp\nマキタ 充電器DC18RC 充電完了メロディ付 2台セット 送料無料 ...\n\n\nmuss-studio.ru\nマキタ インパクトドライバ 14.4V】TD136D セット\n4.3(4,351)\n\n\nunit88.jp\nマキタ Makita DC18RC 急速充電器 14.4V/18V マキタ マキタ ...\n4.2(823)\n\n\ngreencycla.com\nmakita マキタ DC18RC 充電器 マキタ 18V 充電器 Makita 18V専用 ...\n4.9(703)\n\n\nnk-hrvatskidragovoljac.hr\nマキタ 充電式インパクトドライバ TD 147D-買取 銀座\n4.7(24)\n\n\npathinfotech.com\n015○おすすめ品○makita マキタ 充電式インパクトドライバ ...\n\n\nactivatestudios.com\nマキタ Makita DC18RC 急速充電器 6.0ah 18v 純正リチウムイオン ...\n4.8(9,869)\n\n\nYahoo! JAPAN\nマキタ MAKITA充電式ハンマドリル HR171DRGX 17mm中古動作品 18v6 ...\n\n\nアクトツールオンラインショップ\n【中古品】 マキタ/makita 急速充電器・DC18RC 【鴻巣店 ...\n\n\ntecnomill.net\nマキタ・バッテリー充電器\n4.4(8,550)\n\n\nwin-syarousi.com\nマキタ 充電器 18vバッテリーセット DC18RC BL1830B BL1830B ...\n\n\nbppob.pl\nマキタ 急速充電器 DC-18RC 2個 〇 makita マキタ 充電器 DC18RC ...\n4.8(823)\n* 最新の料金と在庫状況についてはウェブサイトをご確認ください。\n\n株式会社マキタ\nhttps://www.makita.co.jp\nLi-ion 18V シリーズ\n\n\n\n\nマキタは、総合電動工具メーカーとして、充電式を含む電動工具、木工機械、エア工具、エンジン式を含む園芸工具を取り揃え、世界各地で人の暮らしと住まい作りの ...\nSalesforce\nhttps://makita.my.site.com\n充電器DC18RC、DC18RFで充電すると充電不可のライトが点灯する ...\n充電器DC18RC、DC18RFで充電すると充電不可のライトが点灯するのですが故障ですか？ ご回答. 充電表示ライトが赤点灯 ...\n\nYahoo!ショッピング\nhttps://store.shopping.yahoo.co.jp\nマキタ バッテリー 充電器 セット 18V 純正 BL1850B ＆ DC18RC MAKITA ...\n\n\n\n\nUSAマキタの商品ですので表記は英語となります。 マキタ純正バッテリーは全世界共通ですので、国産マキタはもちろん、全世界のマキタ18V対応工具にお使い頂けます。 メモリ ...\n\n株式会社マキタ\nhttps://www.makita.co.jp\n18V/14.4V充電器\n18V/14.4V充電器. ※ライトバッテリは充電できません｡ Li-ion 18V/14.4V用充電器. カラーパターン ：. 価格・仕様など ...\n\nYouTube · MakitaProducts\n視聴回数: 1.8万 回以上 · 1 年前\nマキタ スライド式バッテリを充電器に取り付ける・外す方法\n\n1:06\nスライド式バッテリを充電器に取り付ける・外す方法を説明します。\n\n楽天市場\nhttps://item.rakuten.co.jp\nマキタ(makita) DC18RC 急速充電器 18V / 14.4V 対応 (充電完了メロディー ...\nメーカー純正品 化粧箱付 14.4V/18Vリチウムイオンバッテリ用。＼楽天ランキング入賞／ マキタ(makita) DC18RC 急速充電器 18V / 14.4V 対応 (充電完了メロディー付) ...\n￥12,793￥18,590 · 在庫なし · 5.0 · 投稿: NT314さん\n\ndropindoorsopela.com\nhttps://www.dropindoorsopela.com\nHOT ! Makita 18V 5.0Ah バッテリーと充電器 DC18RC\nMakitaの18V 5.0AhバッテリーとDC18RC充電器のセット。 - ブランド: Makita - バッテリー容量: 5.0Ah - 電圧: 18V - 充電器モデル: DC18RC 電動工具なので使用感 ...\n￥11,000 · 在庫あり · 4.3(7,008)\n\n工具通販ビルディ\nhttps://www.bildy.jp\nマキタ DC18RC 18V/14.4V 急速充電器【送料無料】\n充電完了メロディ付き充電器. マキタ充電器DC18RAの後継機種です。 ※ライトバッテリは充電できません。 当社販売のマキタ製品は「日本国内向けモデル」です。\n￥13,013￥18,590 · 在庫あり · 4.7 (4,437)\nUniversidade Federal do Rio de Janeiro\nhttps://labmmol.iq.ufrj.br\nマキタ DC18RC 7.2-18V用急速充電器 makita ...\nマキタ DC18RC 7.2-18V用急速充電器 makita(マキタ) / 充電器 DC18RC (JPADC 18RC)7.2~18V | 中古品の販売・通販ならセカンドストリート.\n￥3,720 · 在庫あり · 4.1(584)\n\nkomeri.com\nhttps://www.komeri.com\nマキタ 急速充電器 DC18RC の通販 | ホームセンター コメリドット ...\nマキタ工具の中で最も製品ラインナップが充実しているスタンダードシリーズです。18Vは高いパワーと長時間作業のバランスに優れ、プロの現場での汎用性が抜群です。一方、 ...\n日本\n下海印寺、京都府長岡京市 - ユーザーの場所（自宅）に基づく\n現在地を更新\n規約\nAI によるまとめが生成されました"},"webhookEventId":"01KDHD902MZ0Q619A28FG9X17S","deliveryContext":{"isRedelivery":false},"timestamp":1766889651793,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"48393d3a5f8646179b6d0601d3c3fa2f","mode":"active"}]}
2025-12-28T02:41:13.113258 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594011372694536467","quoteToken":"YHo0bc-4s6ovCDpXDRopmjAIv2g_zLbZajve7EP8SILINxRpKdRVsa8rqOR_1TbUMVCx_wZumYeEyI1y8MH_4m0pgNYdVuYwYv4699WgtUl_7Ca1CmChZqcNvD6bKn7iIwHM6gUe4iIB2v7sSoFJwg","markAsReadToken":"Hadx4-ysYzdWuLeK2JlXr-r4GCz9bQU6b7XTlg2Sqqtg9PHfroG0qhMCgY5yBjEzA_d2Ck0gIIqX7PJ47HE7Uhi4AELzmmOsi_tavNlnvB7lHSQ2hYdQm5C3SEfu8nn0xT41XZol5xzkSpzbZm-q_DPWZI8ylUm6TjfK7ioAv1vQt0zil6uu3tm9BC8ZLouBNMEFnAOe0kfxDooL9Hhqeg","text":"年末に掃除機の充電ができないっていうのを初めて聞いたもっと早く言ってくれたらなんぼでも買えるのに"},"webhookEventId":"01KDHD9M8B3HKR0N5GTPYVY6VK","deliveryContext":{"isRedelivery":false},"timestamp":1766889672787,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"8e844ac7fb564f7bbcb6c44314f7798a","mode":"active"}]}
2025-12-28T08:27:24.039439 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"594046220767331109","quoteToken":"D3h3pycZhbVHxZ95dBEQV2FwAxRv3gYAi0Q9VO5pAfeXofovLfaPgVbZ7mGbdTQac6ZWS4Pnv2YbPTl5y751YsIIGODRkFzZBe_ztDk37LtJ9tr27b1zIPP4QeGtpdYelNaN4g0w5rkie5TB8cNQBQ","markAsReadToken":"5wyUrV4QviIgj90XQO705BCCYVicIFkETsBC6kv3p_wcCsiOQ4CtyuL_n_L6hgngkGqvOQk9Ywd-CH9-X4cmn9Yye_5CpnIc8nBPHlj7FCcNhrAIuniYNhAMDjnoWlNG0IgUMNWIR3iEsZ-MesU6Uhj_wCIyux-jVduPN3rA9JpL5jdBRtBlqqgqoNWsZTL3L3Kr4ya21s-wNCYh-UK0uQ","contentProvider":{"type":"line"}},"webhookEventId":"01KDJ13GB7PZYZPF00GKZ905YT","deliveryContext":{"isRedelivery":false},"timestamp":1766910443806,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"8ac5096127b74097a1f05006222e7099","mode":"active"}]}
2025-12-28T08:27:26.050891 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594046220230459973","quoteToken":"OJFlRnuD5MPrhinl_rVNMyYEYD5aVtSvplhDQxo2FotpOCcmFNYqWLqWF2_2TxhEm8dDUnHcb2VdRFQarwHZDAtB0sZUuTOxxFq9K9hAFliTkWUqfr6jCACxEkcquhNveDSO0NsC5R5TFqMfCsZhPA","markAsReadToken":"T3cNkKk3Sa9qGlhTn-0ZRP26pjIpg8VKhNuep50dvc7t60ZHsvY7ZKPKYPGFhbB1EjtzJ4UWq3eJl64Ao4_FfnopJBq417KUwUJ3w-gZLdGwAcZ7FJBl5yojfUkcD5oDtbgLhSn88oV0iRlNHxnPDdPZousMD26lS2wgUDrP25E1uVjUQDwPEkcQDIRYlGjY4HIQ7jb3gELiUE0jezy7Gg","text":"息子からの提案"},"webhookEventId":"01KDJ13GDZND4HRAFESV3CWZ92","deliveryContext":{"isRedelivery":false},"timestamp":1766910443458,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"7f0242fe4b1148af8d32ff7cbfa565a4","mode":"active"}]}
2025-12-28T13:09:36.821802 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"594074629123866710","quoteToken":"dqQFatRyirKWDSsvaOdHgSW2HA1nDdKGANUr17Y9pAXyj-Ir0Ba3tTB5ii-rmJkuAH3qRSCU7QQRh8BesC-7Y340z7LTNxeNEDAGGHbY-gFCTljR8_TDgbSlp71Ix29eVKtc-sxu75y_OYrOemjMGQ","markAsReadToken":"wvLEKmsauUIi2oWWaIAEp6HODsNeGlk2ZotyUutgCzsIMxdkbBMwc_02XGCa0NLwpCSSu0YN29S54lH5w7R0N5jAp47lNTc763w2Z5LUfwvZeejM3Pro3IEpKc2a5FPP8UQS5WnSwQjUOZdDsGIQ-vgemBjE7ksYYWzqNGzJD15BLlOltSbs8tN5REATB7uOnVyopuhgEUOUT4alYQ2caA","contentProvider":{"type":"line"}},"webhookEventId":"01KDJH886RQ427FZGECHME22EA","deliveryContext":{"isRedelivery":false},"timestamp":1766927376500,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"1a37a8d7ef9644da961b9bcc3596238e","mode":"active"}]}
2025-12-28T13:16:10.289474 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"594075288972034221","quoteToken":"olg-m9bkFvyYLw5Xo7_7BdhraPK0-dxAql4cAlFuMccxkpmyyghpKKQlX81sL2zj_wKpixBUV0iH3J_XjYi6XmJ6n7zlLxuD8rYa-AFIXsIxU9ta9oRm0QMXqljsvXOl0Soc35g_A2GG0RRs-crAjw","markAsReadToken":"43XbvyvN0x23H46MnL4oCYrINEvvqdfm_losDRxSJBxeti8ypsGTNDiptFN-_LgaVO4tIfPKydvWoGwLtr0DAUVV3RUVh8qfkOK7fWzvwoAz23OWWTZuPHCuortlBtBAiDm7YDZthXLL0-g1fVSgxibEvXRHEUxH3udaayUiCcFVns4JgaQqkoozYbMCyEh1FpTdLz8t8HBFSTBbdSQ_Ng","contentProvider":{"type":"line"}},"webhookEventId":"01KDJHM8E5PTW4C21E6DSFAHZW","deliveryContext":{"isRedelivery":false},"timestamp":1766927769927,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"09f1c95f36c041f2a0dc64371b558590","mode":"active"}]}
2025-12-28T13:21:31.569320 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"594075828107870640","quoteToken":"F7acf99MvRL1d9YW76qA2ohshdFYAYbFBAS90VTkSxnW35keZcs_kS0KzfujjyfOx8FyeWuGQ0gDt0q8ylmk8Abk9Uc3k2lYe1tXM8j9c8xD2LhhZPw-p4KXFSij8l9YcTgaUK5jORLUstvuDDZPvA","markAsReadToken":"SxxBT5NViQJ7WHjxrHlTWJ0nht_zNw9CZdx1QBGQMBWMuXrR-qNx1sAsiIjqDk5nOOrqohAWPQZVfsfIbiQtQYy9EYZ0JzkR4uuWQhVMLgUAQtP_lS-CjF4pYzXn7EotYFWHE5WHtwUMeY55FpowBT7ibJZrzQqVnr0iZ6MtxIcVKp07al_3qJfGIa06VyXP-HFbX2odu3U6keZXlzCZGw","contentProvider":{"type":"line"}},"webhookEventId":"01KDJHY28RTPYVD0NT87YGBS8K","deliveryContext":{"isRedelivery":false},"timestamp":1766928091218,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"e35bfe95128c433db036f2ad66179962","mode":"active"}]}
2025-12-28T13:21:33.687297 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594075827890291305","quoteToken":"a1JzYBcAVG6JOxa9y614FojAypopbTcrjRR_S9a7yulMB1Y4X688YX5rkE5EXICnMLvMbghyPPKPJWgREOfx-zAoagiSfZCyU7lYavoBY2OG5tMbtQZhEsNFAg0d-nDpkGLdKxvqOffDpyDeG0KjSA","markAsReadToken":"VWQMN3vm-QaDZTNw_LEDor8HhMxq4dwfhmSwFtw-nETYYKVFBVG_DIKpToADUcpZtWFazAfefxo4odE9VjjoUYnI1_Ab-O3cDZTmADRmM713wDn0g6tJd04kU-NEnR3vETdvg2-n-jwGpTrn4eacIGIdw8lhVnlnOf46w9XxZ6SYcbOKtbIUjCxlJMuFqq6YXL_Q6pRv_qkEGuY0jzcqBw","text":"息子からの提案"},"webhookEventId":"01KDJHY2CD7J7B91XZCMPGT8ZQ","deliveryContext":{"isRedelivery":false},"timestamp":1766928091058,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"6daf46a1638549c7b3283348b956872f","mode":"active"}]}
2025-12-28T13:21:46.869212 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594075854246511113","quoteToken":"Dt-_0zk3YjBs1y53KBdB_DrAk2MvYQ44Ojjg0nPMFmbaAuXkGvchNPyrpYRHQw3m0pAv6Xgw-psMPvfOKzjtTECk9CY8Hi1zq9XwtgvQ8CPCcLb7rniRhUTnHfOJd_okyn6BBFp5JuN5dcvGbMKxmg","markAsReadToken":"-BGtSNhU18xoEkcagDRvORrKsgpoesp9xii2W1Q9VjGcz7Pn1M3lH9Jsm5y4tO0JE-xta4ReYX24hNh9LErBclDhCWXWxbPNCOnvHMoQF9E6TvtVR-Jljwdv9HARyqWyx-aOU7dN0J-aSZt1jYW4msEZXs-jWiGsfPMmdMQWCVIhEQUT3EVAdYUOAs6orz4DYT9U48wkhYZv4t7vTpp_qQ","text":"実家の親に これを勧めた"},"webhookEventId":"01KDJHYH6PVZZ4ABEAYY7V547F","deliveryContext":{"isRedelivery":false},"timestamp":1766928106696,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"285282aab154461a94fa58fa92c1468d","mode":"active"}]}
2025-12-28T13:21:53.463635 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"text","id":"594075864950374401","quoteToken":"glEFPJk8GNpCnaSSvKqb2v6agdO7uxLN8vB5L4_OARokY9BDE6oRhmbTqsq902fvZyZhAM_vtAmLG5vgBUJWHsRsxIts1YgZfQHode5XOjNkdueEmVAhEwJaIlGDzQ7JWFcMieLAg-RT87LAiTLRHw","markAsReadToken":"ZIdpKxU2rcXZF6myNfLJr_DFPwdqAWWnw-jTlW0ho6M00cYZLAaYzwM0jjsZc_jfBQYVr4GOhLwts6ayoIAHyvtpbPcS9Fuv1AklaWHgyV9rqciqli_Fj54tP-lJGLFIpQf60N4mDyrIaATo_bbquWm80GzSNXlrlkqPYQlwhNQWz4OX5rCLANbtiieuSlDsDxPiILFpa-asN-QiAtKMrA","text":"!単身赴任"},"webhookEventId":"01KDJHYQMBBMHG0AADR4K6WDMX","deliveryContext":{"isRedelivery":false},"timestamp":1766928113008,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"5b459a8ac7c146fe93702875ad030fc2","mode":"active"}]}
2025-12-28T13:39:06.841187 | channel=2007594340 | events=1 | body={"destination":"Uf60973411b433ca1c567eb810fea9e15","events":[{"type":"message","message":{"type":"image","id":"594077598591221815","quoteToken":"cIbZr7cELkRrEkQrNpBEHjO4ycN0yn-AnUDAuP1EDgiflcUvgRtj-6QjyHEpVMaSW1pPpSSfQ49HXinZhmWDX0-yCPWcNWyIR8_WngaFI3F2lsTKTPkAG4m6kKTkcPIfuPTagVYBYIdNkcwdqtGAQA","markAsReadToken":"iZMKj9hcDd_MvbZfjcxQruwnUArGQNIe9bSl7f-8wVj7sYCX4qdh1KQUQ35tKnFNA5ZS8qOgWKytY4LLXIX41E0H6I_-RgfBuQzSP5I49w-kVGQtboiEktJ-FXY4_EF2FmY74UjVjC7V94NnL4Wwa92ypY6In2bmwHcMGIMmBtkZFHz_ryuBrsCz9JZsBOyjW3j2h71Gm9nq48aN4YxrXA","contentProvider":{"type":"line"}},"webhookEventId":"01KDJJY8TCHEAPVJHK1ZWPSPTK","deliveryContext":{"isRedelivery":false},"timestamp":1766929146506,"source":{"type":"user","userId":"U03d198f73356c158e8eb9bc4284bd982"},"replyToken":"69486f19853843c1b5fb283e6eae6026","mode":"active"}]}
